		////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
        //                                                                                                                //
        //      If you have any Problems with Configurations here feel free to contact me on Discord: Dr_J0nes#3734       //
        //                                                                                                                //
        //      Only Single line Comments work. Don't use Multi line Comments!                                            //
        //      /* THIS COMMENT WILL CRASH THE SERVER! */                                                                 //
        //      // THIS COMMENT WORKS!                                                                                    //
        //																												  //
        //      Generated with DayZ server customizer http://dayztypes.pro Discord: https://discord.gg/zTrMpjM            //
        ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////

	// When changing Prices here keep in Mind that Players
	// can just unpack the Ammoboxes and sell the Ammo separately!
	// Originally the Ammoboxes buying Price is 20% less than
	// buying single Ammo. The Selling Price is the same as
	// selling the Ammo separately.

	// <Trader Name>  (first Trader has ID = 0, second Trader has ID = 1, and so on..)	
	// <Category Name>
	// Item Classname, Quantity, Buyvalue, Sellvalue
	// Quantity * means max value; 
	// Quantity V means Vehicle; 
	// Quantity VNK means Vehicle without Key;
	// Quantity M means Magazine; 
	// Quantity W means Weapon; 
	// Quantity S means Steack Meat; 
	// Quantity K means Key Duplication
	// Buyvalue -1 means it can not be bought
	// Sellvalue -1 means it can not be selled

// Currency Name (Only used for the Text in the upper right Corner of the Trader Menu)
// Currency Classname, Currency Money Value
<CurrencyName> #tm_ruble							
	<Currency> MoneyRuble1, 	1					
	<Currency> MoneyRuble5, 	5
	<Currency> MoneyRuble10, 	10
	<Currency> MoneyRuble25, 	25
	<Currency> MoneyRuble50, 	50
	<Currency> MoneyRuble100, 	100
<Trader>Consume Trader // ID=0
	<Category>Vegetables
		CaninaBerry,                                                           *,                   1,                   -1				// Item Classname, Quantity, Buyvalue, Sellvalue
		SambucusBerry,                                                         *,                   1,                   -1				// Quantity * means max value; Quantity V means Vehicle; Quantity VNK means Vehicle without Key; Quantity M means Magazine; Quantity W means Weapon; Quantity S means Steack Meat; Quantity K means Key Duplication
		TWP_GlockZapper_mag_15Rnd,                                             M,                   110,                 44
		TWP_HK47,                                                              W,                   780,                 312				// 9x19
		TWP_HK47_mag_15Rnd,                                                    M,                   110,                 44
		TWP_HK47Tan,                                                           W,                   780,                 312				// 9x19
		TWP_HK47Tan_mag_15Rnd,                                                 M,                   110,                 44
		TWP_LugerP08,                                                          W,                   780,                 312				// 9x19
		TWP_LugerP08_mag_8Rnd,                                                 M,                   110,                 44
		TWP_MK23Socom,                                                         W,                   780,                 312				// 45ACP
		TWP_MK23Socom_mag_12Rnd,                                               M,                   110,                 44
		TWP_MP40,                                                              W,                   780,                 312				// 40SW
		TWP_MP40_mag_15Rnd,                                                    M,                   110,                 44
		TWP_MP443,                                                             W,                   780,                 312				// 9x19
		TWP_MP443_mag_18Rnd,                                                   M,                   110,                 44
		TWP_P8,                                                                W,                   780,                 312				// 9x19
		TWP_P8_mag_15Rnd,                                                      M,                   110,                 44
		TWP_P2000BlueGirl,                                                     W,                   780,                 312				// 9x19
		TWP_P2000BlueGirl_mag_16Rnd,                                           M,                   110,                 44
		TWP_P2000Protector,                                                    W,                   780,                 312				// 9x19
		TWP_P2000Protector_mag_16Rnd,                                          M,                   110,                 44
		TWP_P2000Renegade,                                                     W,                   780,                 312				// 9x19
		TWP_P2000Renegade_mag_16Rnd,                                           M,                   110,                 44
		TWP_P2000Toxic,                                                        W,                   780,                 312				// 9x19
		TWP_P2000Toxic_mag_16Rnd,                                              M,                   110,                 44
		TWP_SigSauerP226,                                                      W,                   780,                 312				// 357
		TWP_SigSauerP226_mag_12Rnd,                                            M,                   110,                 44
		TWP_SigSauerP229,                                                      W,                   780,                 312				// 9x19
		TWP_SigSauerP229_mag_13Rnd,                                            M,                   110,                 44
		TWP_SigSauerP250,                                                      W,                   780,                 312				// 45ACP
		TWP_SigSauerP250_mag_10Rnd,                                            M,                   110,                 44
		TWP_SigSauerP250Colored,                                               W,                   780,                 312				// 45ACP
		TWP_SigSauerP250Colored_mag_10Rnd,                                     M,                   110,                 44
		TWP_SigSauerP250Patrician,                                             W,                   780,                 312				// 45ACP
		TWP_SigSauerP250Patrician_mag_10Rnd,                                   M,                   110,                 44
		TWP_SigSauerP250PeaCock,                                               W,                   780,                 312				// 45ACP
		TWP_SigSauerP250PeaCock_mag_10Rnd,                                     M,                   110,                 44
		TWP_SigSauerP250Wingshot,                                              W,                   780,                 312				// 45ACP
		TWP_SigSauerP250Wingshot_mag_10Rnd,                                    M,                   110,                 44
		TWP_SP1Vektor,                                                         W,                   780,                 312				// 9x19
		TWP_SP1Vektor_mag_15Rnd,                                               M,                   110,                 44
		TWP_SR1Gyrza,                                                          W,                   780,                 312				//380ACP
		TWP_SR1Gyrza_mag_18Rnd,                                                M,                   110,                 44
		TWP_Tokarev,                                                           W,                   780,                 312				//380ACP
		TWP_Tokarev_mag_8Rnd,                                                  M,                   110,                 44
		TWP_USPChromatic,                                                      W,                   780,                 312				// 9x19
		TWP_USPChromatic_mag_15Rnd,                                            M,                   110,                 44
		TWP_USPPsychodelic,                                                    W,                   780,                 312				// 9x19
		TWP_USPPsychodelic_mag_15Rnd,                                          M,                   110,                 44
		TWP_WaltherP99,                                                        W,                   780,                 312				// 9x19
		TWP_WaltherP99_mag_15Rnd,                                              M,                   110,                 44
		TWP_WaltherQ5,                                                         W,                   780,                 312
		TWP_WaltherQ5_mag_15Rnd,                                               M,                   110,                 44				// 9x19
	<Category>TeddyWeaponPack:Sub Machine Guns
		TWP_AEK919,                                                            W,                   2600,                1040				// 9x19
		TWP_AEK919_mag_20Rnd,                                                  M,                   770,                 308
		TWP_Auto9,                                                             W,                   2600,                1040				// 9x19
		TWP_Auto9_mag_25Rnd,                                                   M,                   770,                 308
		TWP_MP7,                                                               W,                   2600,                1040				// 4.6x30
		TWP_MP7Eagle,                                                          W,                   2600,                1040				// 4.6x30
		TWP_MP7Eagle_mag_30Rnd,                                                M,                   770,                 308
		TWP_MP7_mag_30Rnd,                                                     M,                   770,                 308
		TWP_MP7_magCoupled_60Rnd,                                              M,                   1100,                440
		TWP_MP7_RoundMag_60Rnd,                                                M,                   1100,                440
		TWP_P90Arctic,                                                         W,                   2600,                1040				// 5.7x28
		TWP_TWP_P90Arctic_mag_50Rnd,                                           M,                   1100,                440
		TWP_P90Colored,                                                        W,                   2600,                1040				// 5.7x28
		TWP_P90Colored_mag_50Rnd,                                              M,                   1100,                440
		TWP_P90Shallow_Grave,                                                  W,                   2600,                1040				// 5.7x28
		TWP_P90Shallow_Grave_mag_50Rnd,                                        M,                   1100,                440
		TWP_Uzi,                                                               W,                   2600,                1040				//380ACP
		TWP_Uzi_mag_20Rnd,                                                     M,                   770,                 308
		TWP_SRGlock,                                                           W,                   2600,                1040				// 9x19
		TWP_SRGlock_mag_33Rnd,                                                 M,                   2200,                880
		TWP_SR2,                                                               W,                   2600,                1040				// 9x19
		TWP_SR2_mag_20Rnd,                                                     M,                   2200,                880
		TWP_SR3,                                                               W,                   2600,                1040				// 9x39
		TWP_SR3_mag_30Rnd,                                                     M,                   2200,                880
		TWP_SRFrame,                                                           *,                   2000,                800
		TWP_SST30,                                                             W,                   2600,                1040				// 9x19
		TWP_SST30Orange,                                                       W,                   2600,                1040				// 9x19
		TWP_SST30Halloween,                                                    W,                   2600,                1040				// 9x19
		TWP_SST30_mag_35Rnd,                                                   M,                   770,                 308
		TWP_SST30Halloween_mag_35Rnd,                                          M,                   770,                 308
		TWP_SST30Silenced,                                                     W,                   2600,                1040				// 9x19
		TWP_SST30Silenced_mag_35Rnd,                                           M,                   770,                 308
		TWP_Tec9,                                                              W,                   2600,                1040				// 9x19
		TWP_Tec9_mag_50Rnd,                                                    M,                   770,                 308
		TWP_M24R,                                                              W,                   2600,                1040				//380ACP
		TWP_M24R_mag_40Rnd,                                                    M,                   770,                 308
		TWP_UMP,                                                               W,                   3250,                1300				// 45ACP
		TWP_UMP_mag_35Rnd,                                                     M,                   1100,                440
		TWP_UMPPrimalSaber,                                                    W,                   3250,                1300				// 45ACP
		TWP_UMPPrimalSaber_mag_35Rnd,                                          M,                   1100,                440
		TWP_MPX,                                                               W,                   3250,                1300				// 9x19
		TWP_MPX_mag_30Rnd,                                                     M,                   1100,                440
		TWP_MP5Silenced,                                                       W,                   3250,                1300				// 9x19
		TWP_MP5Silenced_mag_30Rnd,                                             M,                   1100,                440
		TWP_PP19Vityaz,                                                        W,                   3250,                1300				// 9x19
		TWP_PP19Vityaz_mag_30Rnd,                                              M,                   1100,                440
	<Category>TeddyWeaponPack:Melee
		TWP_NailedBat,                                                         W,                   9750,                3900
		TWP_SawBat,                                                            W,                   9750,                3900
		TWP_Mjolnir,                                                           W,                   9750,                3900
		TWP_Rose,                                                              W,                   9750,                3900
	<Category>TeddyWeaponPack:Sniper Rifles
		TWP_Airbow,                                                            W,                   6500,                2600				//Arrow
		TWP_AmericanRifle,                                                     W,                   6500,                2600				//308.win
		TWP_AmericanRifle_mag_5Rnd,                                            M,                   2200,                880
		TWP_AWMBlack,                                                          W,                   6500,                2600				//308.win
		TWP_AWMCustom,                                                         W,                   6500,                2600
		TWP_AWMDesert,                                                         W,                   6500,                2600				//308.win
		TWP_AWMGreen,                                                          W,                   6500,                2600
		TWP_AWMGreenTan,                                                       W,                   6500,                2600				//308.win
		TWP_AWM_mag_5Rnd,                                                      M,                   2200,                880
		TWP_FRF2,                                                              W,                   6500,                2600				//308.win
		TWP_FRF2_mag_5Rnd,                                                     M,                   2200,                880
		TWP_Kar98,                                                             W,                   6500,                2600				// 762x54
		TWP_L96A1,                                                             W,                   6500,                2600				//308.win
		TWP_L96A1_mag_5Rnd,                                                    M,                   2200,                880
		TWP_M1ASocom,                                                          W,                   6500,                2600				//308.win
		TWP_M1Garand,                                                          W,                   6500,                2600				// 30-06
		TWP_M24BrownTan,                                                       W,                   6500,                2600				//308.win
		TWP_M24GreenTan,                                                       W,                   6500,                2600				//308.win
		TWP_M24GreenTan2,                                                      W,                   6500,                2600				//308.win
		TWP_M24Snow,                                                           W,                   6500,                2600				//308.win
		TWP_M24Wood,                                                           W,                   6500,                2600				//308.win
		TWP_M24_mag_4Rnd,                                                      M,                   2200,                880
		TWP_M40A5,                                                             W,                   6500,                2600				//308.win
		TWP_M40A5_mag_5Rnd,                                                    M,                   2200,                880
		TWP_Remington700,                                                      W,                   6500,                2600				//308.win
		TWP_RemingtonMSR,                                                      W,                   6500,                2600				//308.win
		TWP_RemingtonMSR_mag_5Rnd,                                             M,                   2200,                880
		TWP_Sako75,                                                            W,                   6500,                2600				//308.win
		TWP_SG550S,                                                            W,                   6500,                2600				//556x45
		TWP_SL8,                                                               W,                   6500,                2600				//556x45
		TWP_SL8_mag_10Rnd,                                                     M,                   2200,                880
		TWP_SSG69,                                                             W,                   6500,                2600				//308.win
		TWP_SSG69_mag_5Rnd,                                                    M,                   2200,                880
		TWP_SV98NovaPriam,                                                     W,                   6500,                2600				//308.win
		TWP_SV98NovaPriam_mag_5Rnd,                                            M,                   2200,                880
		TWP_TPG1,                                                              W,                   6500,                2600				//556x45
		TWP_TPG1_mag_5Rnd,                                                     M,                   2200,                880
		TWP_SVDDragunov,                                                       W,                   6500,                2600				// 762x54
		TWP_SVDDragunovTan,                                                    W,                   6500,                2600				// 762x54
		TWP_SVDDragunovBrownTan,                                               W,                   6500,                2600				// 762x54
		TWP_SVDDragunovGreyTan,                                                W,                   6500,                2600				// 762x54
		TWP_Dragunov_mag_10Rnd,                                                M,                   2200,                880
		TWP_Winchester1873,                                                    W,                   6500,                2600				// 357
	<Category>TeddyWeaponPack:Shotguns
		TWP_SPAS,                                                              W,                   3900,                1560				//12ga
		TWP_SawedShotgun,                                                      W,                   3900,                1560				//12ga
		TWP_Remington870Tactical,                                              W,                   3900,                1560				//12ga
		TWP_Mossberg590a1,                                                     W,                   3900,                1560				//12ga
		TWP_Mossberg500,                                                       W,                   3900,                1560				//12ga
		TWP_KSG,                                                               W,                   3900,                1560				//12ga
		TWP_Armsan,                                                            W,                   3900,                1560				//12ga
		TWP_ClassicShotgun,                                                    W,                   3900,                1560				//12ga
		TWP_BenelliM4,                                                         W,                   3900,                1560				//12ga
		TWP_ImprovisedShotgun,                                                 W,                   1300,                520				//12ga
		TWP_DoubleBarrelShotgun,                                               W,                   13000,               5200				// 20x76
	<Category>TeddyWeaponPack:Aussault Rifles
		TWP_ACE23,                                                             W,                   10400,               4160				//556x45
		TWP_ACE23_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_Ash12,                                                             W,                   10400,               4160				//50BMG
		TWP_Ash12_mag_10Rnd,                                                   M,                   2750,                1100
		TWP_ACR,                                                               W,                   10400,               4160				//762x39
		TWP_ACR_mag_30Rnd,                                                     M,                   2750,                1100
		TWP_ACWR,                                                              W,                   10400,               4160				//762x39
		TWP_ACWR_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_AEK971,                                                            W,                   10400,               4160				//545x39
		TWP_AG43,                                                              W,                   10400,               4160				//762x39
		TWP_AG43_mag_20Rnd,                                                    M,                   2750,                1100
		TWP_AK9,                                                               W,                   10400,               4160				//9x39
		TWP_AK9_mag_30Rnd,                                                     M,                   2750,                1100
		TWP_AK12,                                                              W,                   10400,               4160				//545x39
		TWP_AK12Green,                                                         W,                   10400,               4160				//545x39
		TWP_AK12Tan,                                                           W,                   10400,               4160				//545x39
		TWP_AK12_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_AK12Green_mag_30Rnd,                                               M,                   2750,                1100
		TWP_AK12Tan_mag_30Rnd,                                                 M,                   2750,                1100
		TWP_AK47Blue,                                                          W,                   10400,               4160				//762x39
		TWP_AK47Blue_mag_35Rnd,                                                M,                   2750,                1100
		TWP_AK47Boar,                                                          W,                   10400,               4160				//762x39
		TWP_AK47Boar_mag_30Rnd,                                                M,                   2750,                1100
		TWP_AK47Dragon,                                                        W,                   10400,               4160				//762x39
		TWP_AK47Dragon_mag_30Rnd,                                              M,                   2750,                1100
		TWP_AK47Spider,                                                        W,                   10400,               4160				//762x39
		TWP_AK47Spider_mag_30Rnd,                                              M,                   2750,                1100
		TWP_AK47Wolf,                                                          W,                   10400,               4160				//762x39
		TWP_AK47Wolf_mag_30Rnd,                                                M,                   2750,                1100
		TWP_AK47WhiteWolf,                                                     W,                   10400,               4160				//762x39
		TWP_AK47WhiteWolf_mag_30Rnd,                                           M,                   2750,                1100
		TWP_AMD,                                                               W,                   10400,               4160				//762x39
		TWP_AMD_mag_30Rnd,                                                     M,                   2750,                1100
		TWP_AMDSpaceship,                                                      W,                   10400,               4160				//762x39
		TWP_AMDSpaceship_mag_30Rnd,                                            M,                   2750,                1100
		TWP_AN94,                                                              W,                   10400,               4160				//545x39
		TWP_AN94_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_AR15,                                                              W,                   10400,               4160				//556x45
		TWP_AR15_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_AR70,                                                              W,                   10400,               4160				//556x45
		TWP_AR70_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_ARX160,                                                            W,                   10400,               4160				//556x45
		TWP_ARX160_mag_30Rnd,                                                  M,                   2750,                1100
		TWP_ASR,                                                               W,                   10400,               4160				//556x45
		TWP_ASR_mag_40Rnd,                                                     M,                   2750,                1100
		TWP_ASVal,                                                             W,                   10400,               4160				//762x39
		TWP_ASVal_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_SteyrAug,                                                          W,                   10400,               4160				//556x45
		TWP_SteyrAug_mag_45Rnd,                                                M,                   2750,                1100
		TWP_CZ805,                                                             W,                   10400,               4160				//556x45
		TWP_CZ805_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_CZScorpion,                                                        W,                   10400,               4160				//9x19
		TWP_CZScorpion_mag_30Rnd,                                              M,                   2750,                1100
		TWP_Famas,                                                             W,                   10400,               4160				//556x45
		TWP_Famas_mag_35Rnd,                                                   M,                   2750,                1100
		TWP_FamasSpecialOps,                                                   W,                   10400,               4160				//556x45
		TWP_FamasSpecialOps_mag_40Rnd,                                         M,                   2750,                1100
		TWP_FamasTan,                                                          W,                   10400,               4160				//556x45
		TWP_FamasTan_mag_35Rnd,                                                M,                   2750,                1100
		TWP_FG42,                                                              W,                   10400,               4160				//308.win
		TWP_FG42_mag_25Rnd,                                                    M,                   2750,                1100
		TWP_FNF2000,                                                           W,                   10400,               4160				//556x45
		TWP_FNF2000_mag_30Rnd,                                                 M,                   2750,                1100
		TWP_FNFNC,                                                             W,                   10400,               4160				//556x45
		TWP_FNFNC_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_FNM29,                                                             W,                   10400,               4160				//308.win
		TWP_FNM29_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_G56,                                                               W,                   10400,               4160				//556x45
		TWP_G56_mag_32Rnd,                                                     M,                   2750,                1100
		TWP_G3A3,                                                              W,                   10400,               4160				//308.win
		TWP_G3A3_mag_20Rnd,                                                    M,                   2750,                1100
		TWP_G36,                                                               W,                   10400,               4160				//556x45
		TWP_G36_mag_30Rnd,                                                     M,                   2750,                1100
		TWP_G36c,                                                              W,                   10400,               4160				//556x45
		TWP_G36c_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_HK33,                                                              W,                   10400,               4160				//556x45
		TWP_HK33_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_HK416,                                                             W,                   10400,               4160				//556x45
		TWP_HK416Blue,                                                         W,                   10400,               4160				//556x45
		TWP_HK416Desert,                                                       W,                   10400,               4160				//556x45
		TWP_HK416Forest,                                                       W,                   10400,               4160				//556x45
		TWP_HK416Jungle,                                                       W,                   10400,               4160				//556x45
		TWP_HK416Urban,                                                        W,                   10400,               4160				//556x45
		TWP_HK416Wood,                                                         W,                   10400,               4160				//556x45
		TWP_HK416_mag_40Rnd,                                                   M,                   2750,                1100
		TWP_HK417,                                                             W,                   10400,               4160				//556x45
		TWP_HK417_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_HKCarabine,                                                        W,                   10400,               4160				//556x45
		TWP_HKCarabine_mag_30Rnd,                                              M,                   2750,                1100
		TWP_HoneyBadger,                                                       W,                   10400,               4160				//30-06
		TWP_HoneyBadger_mag_40Rnd,                                             M,                   2750,                1100
		TWP_HoneyBadgerGold,                                                   W,                   10400,               4160				//30-06
		TWP_HoneyBadgerGold_mag_40Rnd,                                         M,                   2750,                1100
		TWP_IA2,                                                               W,                   10400,               4160				//556x45
		TWP_IA2_mag_30Rnd,                                                     M,                   2750,                1100
		TWP_K2C,                                                               W,                   10400,               4160				//556x45
		TWP_K2C_mag_30Rnd,                                                     M,                   2750,                1100
		TWP_AK5C,                                                              W,                   10400,               4160				//762x39
		TWP_AK5C_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_AK5CGreen,                                                         W,                   10400,               4160				//762x39
		TWP_AK5CGreen_mag_30Rnd,                                               M,                   2750,                1100
		TWP_AK5CGrey,                                                          W,                   10400,               4160				//762x39
		TWP_AK5CGrey_mag_30Rnd,                                                M,                   2750,                1100
		TWP_LR300,                                                             W,                   10400,               4160				//556x45
		TWP_LR300Camo,                                                         W,                   10400,               4160				//556x45
		TWP_LR300_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_M4Sopmod,                                                          W,                   10400,               4160				//556x45
		TWP_M4Sopmod_mag_35Rnd,                                                M,                   2750,                1100
		TWP_M4V5,                                                              W,                   10400,               4160				//556x45
		TWP_M4V5_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_M16,                                                               W,                   10400,               4160				//556x45
		TWP_M16A2,                                                             W,                   10400,               4160				//556x45
		TWP_M16_mag_20Rnd,                                                     M,                   2750,                1100
		TWP_M16A3,                                                             W,                   10400,               4160				//556x45
		TWP_M16A3_mag_20Rnd,                                                   M,                   2750,                1100
		TWP_M16A3_handle,                                                      *,                   500,                 200
		TWP_M16A4,                                                             W,                   10400,               4160				//556x45
		TWP_M16A4_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_MK14,                                                              W,                   10400,               4160				//308.win
		TWP_MK14_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_MK18,                                                              W,                   10400,               4160				//556x45
		TWP_MK18_mag_100Rnd,                                                   M,                   2750,                1100
		TWP_MSBS_GrotBGold,                                                    W,                   10400,               4160				//556x45
		TWP_MSBS_GrotBGold_mag_30Rnd,                                          M,                   2750,                1100
		TWP_MSBS_GrotC,                                                        W,                   10400,               4160				//556x45
		TWP_MSBS_GrotC_mag_30Rnd,                                              M,                   2750,                1100
		TWP_OTSGrosa,                                                          W,                   10400,               4160				//762x39
		TWP_OTSGrosa_mag_30Rnd,                                                M,                   2750,                1100
		TWP_ParaSA58,                                                          W,                   10400,               4160				//308.win
		TWP_ParaSA58_mag_20Rnd,                                                M,                   2750,                1100
		TWP_PindadSS2,                                                         W,                   10400,               4160				//556x45
		TWP_PindadSS2_mag_30Rnd,                                               M,                   2750,                1100
		TWP_PLR16,                                                             W,                   10400,               4160				//556x45
		TWP_PLR16_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_PPSH,                                                              W,                   10400,               4160				//45ACP
		TWP_PPSH_mag_50Rnd,                                                    M,                   2750,                1100
		TWP_QBZ03,                                                             W,                   10400,               4160				//556x45
		TWP_QBZ03_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_R201,                                                              W,                   10400,               4160				//30-06
		TWP_R201_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_R101,                                                              W,                   10400,               4160				//308.win
		TWP_R101_mag_35Rnd,                                                    M,                   2750,                1100
		TWP_RemingtonR5,                                                       W,                   10400,               4160				//556x45
		TWP_RemingtonR5_mag_40Rnd,                                             M,                   2750,                1100
		TWP_RK62,                                                              W,                   10400,               4160				//762x39
		TWP_RK62_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_RPK16,                                                             W,                   10400,               4160				//762x39
		TWP_RPK16_mag_100Rnd,                                                  M,                   2750,                1100
		TWP_RPK16Green,                                                        W,                   10400,               4160				//762x39
		TWP_RPK16Green_mag_100Rnd,                                             M,                   2750,                1100
		TWP_RPK16Tan,                                                          W,                   10400,               4160				//762x39
		TWP_RPK16Tan_mag_100Rnd,                                               M,                   2750,                1100
		TWP_ScarL,                                                             W,                   10400,               4160				//556x45
		TWP_ScarL_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_ScarH,                                                             W,                   10400,               4160				//308.win
		TWP_ScarH_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_ScarDragon,                                                        W,                   10400,               4160				//308.win
		TWP_ScarDragon_mag_50Rnd,                                              M,                   2750,                1100
		TWP_ScarLK,                                                            W,                   10400,               4160				//762x39
		TWP_ScarLKCamo,                                                        W,                   10400,               4160				//762x39
		TWP_ScarLKGreen,                                                       W,                   10400,               4160				//762x39
		TWP_ScarLK_mag_30Rnd,                                                  M,                   2750,                1100
		TWP_ScarSunrise,                                                       W,                   10400,               4160				//556x45
		TWP_ScarSunrise_mag_35Rnd,                                             M,                   2750,                1100
		TWP_SG550,                                                             W,                   10400,               4160				//556x45
		TWP_SG550_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_SG553,                                                             W,                   10400,               4160				//556x45
		TWP_SG553_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_SR47,                                                              W,                   10400,               4160				//7.62x39
		TWP_SR47_mag_30Rnd,                                                    M,                   2750,                1100
		TWP_StenGun,                                                           W,                   10400,               4160				//9x19
		TWP_StenGun_mag_32Rnd,                                                 M,                   2750,                1100
		TWP_STG58,                                                             W,                   10400,               4160				//308.win
		TWP_STG58_mag_20Rnd,                                                   M,                   2750,                1100
		TWP_Stoner63,                                                          W,                   10400,               4160				//556x45
		TWP_Stoner63_mag_30Rnd,                                                M,                   2750,                1100
		TWP_Tar21,                                                             W,                   10400,               4160				//556x45
		TWP_Tar21_mag_30Rnd,                                                   M,                   2750,                1100
		TWP_Thompson,                                                          W,                   10400,               4160				//45ACP
		TWP_Thompson_mag_50Rnd,                                                M,                   2750,                1100
		TWP_ThompsonMK2,                                                       W,                   10400,               4160				//45ACP
		TWP_ThompsonMK2_mag_50Rnd,                                             M,                   2750,                1100
		TWP_Type64,                                                            W,                   10400,               4160				//308.win
		TWP_Type64_mag_20Rnd,                                                  M,                   2750,                1100
		TWP_Type89,                                                            W,                   10400,               4160				//556x45
		TWP_Type89_mag_30Rnd,                                                  M,                   2750,                1100
		TWP_XM8,                                                               W,                   10400,               4160				//556x45
		TWP_XM8_mag_30Rnd,                                                     M,                   2750,                1100
		TWP_MiniGun,                                                           W,                   10400,               4160				//308Win
		TWP_MiniGun_mag_30Rnd,                                                 M,                   2750,                1100
	<Category>TeddyWeaponPack:Bayonets
		TWP_BoarBayonet,                                                       *,                   1500,                600
		TWP_WolfBayonet,                                                       *,                   1500,                600
		TWP_WhiteWolfBayonet,                                                  *,                   1500,                600
		TWP_M9A1_Bayonet,                                                      *,                   1500,                600
		TWP_M16_Bayonet,                                                       *,                   1500,                600
	<Category>TeddyWeaponPack:Ammo
		TWP_AmmoBox_20x76_10rnd,                                               *,                   200,                 80
		TWP_AmmoBox_50BMG_10rnd,                                               *,                   200,                 80
		TWP_AmmoBox_3006_20Rnd,                                                *,                   200,                 80
		TWP_AmmoBox_44mag_30Rnd,                                               *,                   300,                 120
		TWP_AmmoBox_50AE_20Rnd,                                                *,                   200,                 80
		TWP_AmmoBox_40SW_30Rnd,                                                *,                   300,                 120
